NĂM,NGÀY,THÁNG,TUẦN,CỬA HÀNG,KÊNH BÁN HÀNG,SỐ LƯỢNG ĐƠN HÀNG,CHIẾT KHẤU,GIẢM GIÁ,DOANH THU,THỰC NHẬN,TRUNG BÌNH ĐƠN HÀNG,CHI PHÍ QUẢNG CÁO,THUẾ
2024,22/08/2024,8,3,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,,,108,,,,,
2024,22/08/2024,8,3,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,3,46.295,38.256,269.000,184.449,89.667,,
2024,22/08/2024,8,3,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,4,48.895,28.256,272.000,194.849,68.000,,
2024,22/08/2024,8,3,PHUCTEA143 - THỚI HÒA BẾN CÁT,GrabFood,2,16.498,7.500,90.000,66.002,45.000,,
2024,22/08/2024,8,3,PHUCTEA130 - THỦ ĐỨC,GrabFood,1,30.365,22.716,144.000,90.919,144.000,,
2024,22/08/2024,8,3,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,3,45.750,32.000,215.000,137.250,71.667,,
2024,22/08/2024,8,3,PHUCTEA003 - TÔN ĐỨC THẮNG CAO LÃNH,VILL,2,12.700,12.000,139.000,114.300,69.500,,
2024,22/08/2024,8,3,PHUCTEA100 - TÂN AN,VILL,2,22.500,0,225.000,202.500,112.500,,
2024,23/08/2024,8,3,PHUCTEACENTER001 - CẦN THƠ,GrabFood,9,93.490,227.470,665.000,344.040,73.889,,
2024,23/08/2024,8,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,8,114.789,191.546,744.000,437.665,93.000,,
2024,23/08/2024,8,3,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,2,47.880,26.000,197.000,123.120,98.500,,
2024,23/08/2024,8,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,4,45.920,48.000,212.000,118.080,53.000,,
2024,23/08/2024,8,3,PHUCTEA130 - THỦ ĐỨC,BeFood,1,17.875,17.500,89.000,53.625,89.000,,
2024,23/08/2024,8,3,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,4,31.320,9.000,390.000,349.680,97.500,,
2024,23/08/2024,8,3,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,2,67.593,,338.000,270.407,169.000,,
2024,23/08/2024,8,3,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,1,13.495,16.000,70.000,40.505,70.000,,
2024,23/08/2024,8,3,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,4,42.295,57.500,269.000,169.205,67.250,,
2024,23/08/2024,8,3,PHUCTEA143 - THỚI HÒA BẾN CÁT,GrabFood,3,29.297,22.608,169.000,117.095,56.333,,
2024,23/08/2024,8,3,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,2,28.197,20.108,161.000,112.695,80.500,,
2024,23/08/2024,8,3,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,9,175.582,80.324,958.000,702.094,106.444,,
2024,23/08/2024,8,3,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,3,56.793,40.324,324.000,226.883,108.000,,
2024,23/08/2024,8,3,PHUCTEA130 - THỦ ĐỨC,GrabFood,2,42.736,40.108,211.000,128.156,105.500,,
2024,23/08/2024,8,3,PHUCTEA103 - NGÃ BẢY,Hoả Tốc 247,2,3.050,,61.006,57.956,30.503,,
2024,23/08/2024,8,3,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,2,3.750,,75.000,71.250,37.500,,
2024,23/08/2024,8,3,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Iloka,2,13.900,12.000,151.000,125.100,75.500,,
2024,23/08/2024,8,3,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,1,37.250,26.000,175.000,111.750,175.000,,
2024,23/08/2024,8,3,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,ShopeeFood,1,27.000,,108.000,81.000,108.000,,
2024,23/08/2024,8,3,PHUCTEA146 - NGUYỄN TRÃI NHA TRANG,ShopeeFood,1,31.500,,126.000,94.500,126.000,,
2024,23/08/2024,8,3,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,1,47.250,26.000,215.000,141.750,215.000,,
2024,23/08/2024,8,3,PHUCTEA003 - TÔN ĐỨC THẮNG CAO LÃNH,VILL,2,9.900,12.000,111.000,89.100,55.500,,
2024,23/08/2024,8,3,PHUCTEA100 - TÂN AN,VILL,3,26.100,,261.000,234.900,87.000,,
2024,24/08/2024,8,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,8,96.590,213.134,668.000,358.276,83.500,,
2024,24/08/2024,8,3,PHUCTEACENTER001 - CẦN THƠ,GrabFood,9,92.190,228.242,661.000,340.568,73.444,,
2024,24/08/2024,8,3,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,4,51.240,32.000,215.000,131.760,53.750,,
2024,24/08/2024,8,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,4,46.480,51.000,217.000,119.520,54.250,,
2024,24/08/2024,8,3,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,3,23.584,,268.000,244.416,89.333,,
2024,24/08/2024,8,3,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,3,42.235,27.800,239.000,168.965,79.667,,
2024,24/08/2024,8,3,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,6,112.488,62.716,625.000,449.796,104.167,,
2024,24/08/2024,8,3,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,4,32.696,91.788,246.000,121.516,61.500,,
2024,24/08/2024,8,3,PHUCTEA143 - THỚI HÒA BẾN CÁT,GrabFood,1,10.799,324,54.000,42.877,54.000,,
2024,24/08/2024,8,3,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,8,183.581,105.540,1.023.000,733.879,127.875,,
2024,24/08/2024,8,3,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,2,21.598,15.216,123.000,86.186,61.500,,
2024,24/08/2024,8,3,PHUCTEA146 - NGUYỄN TRÃI NHA TRANG,GrabFood,1,8.999,,45.000,36.001,45.000,,
2024,24/08/2024,8,3,PHUCTEA130 - THỦ ĐỨC,GrabFood,2,23.992,12.216,108.000,71.792,54.000,,
2024,24/08/2024,8,3,PHUCTEA103 - NGÃ BẢY,Hoả Tốc 247,4,21.350,,427.000,405.650,106.750,,
2024,24/08/2024,8,3,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,1,1.250,,25.000,23.750,25.000,,
2024,24/08/2024,8,3,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Iloka,4,23.600,6.000,242.000,212.400,60.500,,
2024,24/08/2024,8,3,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,3,60.500,45.000,287.000,181.500,95.667,,
2024,24/08/2024,8,3,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,ShopeeFood,1,9.000,,36.000,27.000,36.000,,
2024,24/08/2024,8,3,PHUCTEA144 - VĨNH HỘI QUẬN 4,ShopeeFood,1,32.480,20.000,132.000,79.250,132.000,,
2024,24/08/2024,8,3,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,1,9.750,11.000,50.000,29.250,50.000,,
2024,24/08/2024,8,3,PHUCTEA003 - TÔN ĐỨC THẮNG CAO LÃNH,VILL,1,11.100,12.000,123.000,99.900,123.000,,
2024,24/08/2024,8,3,PHUCTEA100 - TÂN AN,VILL,7,49.900,,499.000,449.100,71.286,,
2024,24/08/2024,8,3,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,VILL,2,14.900,,149.000,134.100,74.500,,
2024,24/08/2024,8,3,PHUCTEA127 - PHƯỜNG 9 CÀ MAU,VILL,1,4.400,6.000,50.000,39.600,50.000,,
2024,25/08/2024,8,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,6,65.593,150.000,478.000,233.517,79.667,,
2024,25/08/2024,8,3,PHUCTEACENTER001 - CẦN THƠ,GrabFood,8,160.184,177.000,978.000,611.008,122.250,,
2024,25/08/2024,8,3,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,6,110.880,105.000,501.000,285.120,83.500,,
2024,25/08/2024,8,3,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,3,25.432,,289.000,257.568,96.333,,
2024,25/08/2024,8,3,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,GrabFood,1,14.995,,60.000,45.005,60.000,,
2024,25/08/2024,8,3,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,1,35.488,40.000,182.000,106.512,182.000,,
2024,25/08/2024,8,3,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,8,130.485,88.256,740.000,521.259,92.500,,
2024,25/08/2024,8,3,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,5,141.584,77.216,785.000,566.200,157.000,,
2024,25/08/2024,8,3,PHUCTEA143 - THỚI HÒA BẾN CÁT,GrabFood,1,8.299,7.500,49.000,33.201,49.000,,
2024,25/08/2024,8,3,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,2,25.597,35.000,163.000,84.421,81.500,,
2024,25/08/2024,8,3,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,7,130.187,75.540,726.000,520.273,103.714,,
2024,25/08/2024,8,3,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,4,67.592,50.000,388.000,270.192,97.000,,
2024,25/08/2024,8,3,PHUCTEA103 - NGÃ BẢY,Hoả Tốc 247,1,3.350,,67.000,63.650,67.000,,
2024,25/08/2024,8,3,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,1,1.550,,31.000,29.450,31.000,,
2024,25/08/2024,8,3,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Iloka,5,34.200,18.000,360.000,307.800,72.000,,
2024,25/08/2024,8,3,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,2,64.250,58.000,315.000,192.750,157.500,,
2024,25/08/2024,8,3,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,ShopeeFood,1,27.000,0,108.000,81.000,108.000,,
2024,25/08/2024,8,3,PHUCTEA100 - TÂN AN,VILL,3,24.600,0,246.000,221.400,82.000,,
2024,25/08/2024,8,3,PHUCTEA003 - TÔN ĐỨC THẮNG CAO LÃNH,VILL,3,14.900,18.000,167.000,134.100,55.667,,
2024,26/08/2024,8,4,PHUCTEACENTER001 - CẦN THƠ,GrabFood,3,53.394,45.000,312.000,191.196,104.000,,
2024,26/08/2024,8,4,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,1,26.097,18.148,148.000,103.755,148.000,,
2024,26/08/2024,8,4,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,2,34.720,10.000,134.000,89.280,67.000,,
2024,26/08/2024,8,4,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,3,59.360,42.000,254.000,152.640,84.667,,
2024,26/08/2024,8,4,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,Gojek,1,7.560,,36.000,28.440,36.000,,
2024,26/08/2024,8,4,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,7,36.784,,418.000,381.216,59.714,,
2024,26/08/2024,8,4,PHUCTEA143 - THỚI HÒA BẾN CÁT,GrabFood,1,11.299,7.500,64.000,45.093,64.000,,
2024,26/08/2024,8,4,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,2,22.597,20.000,133.000,89.971,66.500,,
2024,26/08/2024,8,4,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,3,57.914,33.400,323.000,231.362,107.667,,
2024,26/08/2024,8,4,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,4,85.891,63.256,492.000,342.853,123.000,,
2024,26/08/2024,8,4,PHUCTEA130 - THỦ ĐỨC,GrabFood,2,120.462,97.108,579.000,361.430,289.500,,
2024,26/08/2024,8,4,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Hoả Tốc 247,1,15.150,,303.000,287.850,303.000,,
2024,26/08/2024,8,4,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Iloka,4,16.000,6.000,166.000,144.000,41.500,,
2024,26/08/2024,8,4,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,1,6.750,5.000,32.000,20.250,32.000,,
2024,26/08/2024,8,4,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,ShopeeFood,2,20.000,0,80.000,60.000,40.000,,
2024,26/08/2024,8,4,PHUCTEA144 - VĨNH HỘI QUẬN 4,ShopeeFood,1,35.670,26.000,149.000,87.330,149.000,,
2024,26/08/2024,8,4,PHUCTEA146 - NGUYỄN TRÃI NHA TRANG,ShopeeFood,1,12.000,0,48.000,36.000,48.000,,
2024,26/08/2024,8,4,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,1,15.000,15.000,75.000,45.000,75.000,,
2024,26/08/2024,8,4,PHUCTEA003 - TÔN ĐỨC THẮNG CAO LÃNH,VILL,4,17.500,18.000,193.000,157.500,48.250,,
2024,26/08/2024,8,4,PHUCTEA100 - TÂN AN,VILL,4,18.600,0,186.000,167.400,46.500,,
2024,27/08/2024,8,4,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,2,17.298,12.500,99.000,43.336,49.500,,
2024,27/08/2024,8,4,PHUCTEACENTER001 - CẦN THƠ,GrabFood,5,62.293,97.500,409.000,248.991,81.800,,
2024,27/08/2024,8,4,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,1,20.160,15.000,87.000,51.840,87.000,,
2024,27/08/2024,8,4,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,4,44.240,67.000,225.000,113.760,56.250,,
2024,27/08/2024,8,4,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,Gojek,1,5.250,,25.000,19.750,25.000,,
2024,27/08/2024,8,4,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,2,13.024,,148.000,134.976,74.000,,
2024,27/08/2024,8,4,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,1,27.991,20.000,132.000,84.009,132.000,,
2024,27/08/2024,8,4,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,1,18.298,7.500,99.000,72.986,99.000,,
2024,27/08/2024,8,4,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,GrabFood,1,14.995,,60.000,45.005,60.000,,
2024,27/08/2024,8,4,PHUCTEA143 - THỚI HÒA BẾN CÁT,GrabFood,1,13.599,,68.000,54.293,68.000,,
2024,27/08/2024,8,4,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,4,67.792,50.000,389.000,270.776,97.250,,
2024,27/08/2024,8,4,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,4,69.492,32.500,380.000,278.008,95.000,,
2024,27/08/2024,8,4,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,1,15.638,8.800,87.000,62.238,87.000,,
2024,27/08/2024,8,4,PHUCTEA130 - THỦ ĐỨC,GrabFood,1,31.365,31.716,157.000,93.919,157.000,,
2024,27/08/2024,8,4,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,1,2.500,,50.000,47.500,50.000,,
2024,27/08/2024,8,4,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Iloka,4,30.900,12.000,321.000,278.100,80.250,,
2024,27/08/2024,8,4,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,2,32.200,22.000,137.000,82.800,68.500,,
2024,27/08/2024,8,4,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,ShopeeFood,1,5.000,0,20.000,15.000,20.000,,
2024,27/08/2024,8,4,PHUCTEA144 - VĨNH HỘI QUẬN 4,ShopeeFood,2,58.000,46.000,246.000,142.000,123.000,,
2024,27/08/2024,8,4,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,2,76.250,60.000,365.000,228.750,182.500,,
2024,27/08/2024,8,4,PHUCTEA003 - TÔN ĐỨC THẮNG CAO LÃNH,VILL,2,10.000,12.000,112.000,90.000,56.000,,
2024,27/08/2024,8,4,PHUCTEA100 - TÂN AN,VILL,8,45.400,0,454.000,408.600,56.750,,
2024,27/08/2024,8,4,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,VILL,3,12.600,10.000,136.000,113.400,45.333,,
2024,28/08/2024,8,4,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,4,40.896,22.608,227.000,163.496,56.750,,
2024,28/08/2024,8,4,PHUCTEACENTER001 - CẦN THƠ,GrabFood,3,43.596,70.540,288.000,173.864,96.000,,
2024,28/08/2024,8,4,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,1,23.520,11.000,95.000,60.480,95.000,,
2024,28/08/2024,8,4,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,2,20.440,16.000,89.000,52.560,44.500,,
2024,28/08/2024,8,4,PHUCTEA130 - THỦ ĐỨC,BeFood,1,16.875,17.500,85.000,50.625,85.000,,
2024,28/08/2024,8,4,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,6,35.200,,400.000,346.800,66.667,,
2024,28/08/2024,8,4,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,5,103.229,36.908,553.000,412.863,110.600,,
2024,28/08/2024,8,4,PHUCTEA143 - THỚI HÒA BẾN CÁT,GrabFood,1,15.498,12.500,90.000,62.002,90.000,,
2024,28/08/2024,8,4,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,5,33.596,15.108,183.000,134.296,36.600,,
2024,28/08/2024,8,4,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,2,44.986,56.111,209.000,107.903,104.500,,
2024,28/08/2024,8,4,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,4,63.493,42.932,360.000,253.575,90.000,,
2024,28/08/2024,8,4,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,8,109.489,62.824,610.000,437.687,76.250,,
2024,28/08/2024,8,4,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,1,12.499,42.500,105.000,50.001,105.000,,
2024,28/08/2024,8,4,PHUCTEA130 - THỦ ĐỨC,GrabFood,2,78.224,94.108,407.000,234.668,203.500,,
2024,28/08/2024,8,4,PHUCTEA103 - NGÃ BẢY,Hoả Tốc 247,2,9.950,,199.000,189.050,99.500,,
2024,28/08/2024,8,4,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Iloka,3,23.600,6.000,242.000,212.400,80.667,,
2024,28/08/2024,8,4,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,1,20.160,15.000,87.000,51.840,87.000,,
2024,28/08/2024,8,4,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,ShopeeFood,1,20.750,0,83.000,62.250,83.000,,
2024,28/08/2024,8,4,PHUCTEA144 - VĨNH HỘI QUẬN 4,ShopeeFood,2,116.725,157.500,560.000,285.775,280.000,,
2024,28/08/2024,8,4,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,1,63.000,71.000,323.000,189.000,323.000,,
2024,28/08/2024,8,4,PHUCTEA100 - TÂN AN,VILL,4,21.500,0,215.000,193.500,53.750,,
2024,28/08/2024,8,4,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,VILL,1,4.400,6.000,50.000,39.600,50.000,,
2024,28/08/2024,8,4,PHUCTEA127 - PHƯỜNG 9 CÀ MAU,VILL,1,3.800,0,38.000,34.200,38.000,,
2024,29/08/2024,8,4,PHUCTEACENTER001 - CẦN THƠ,GrabFood,3,37.495,42.716,230.000,149.789,76.667,,
2024,29/08/2024,8,4,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,3,54.894,32.824,307.000,219.282,102.333,,
2024,29/08/2024,8,4,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,3,98.000,54.000,404.000,252.000,134.667,,
2024,29/08/2024,8,4,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,3,73.640,67.000,330.000,189.360,110.000,,
2024,29/08/2024,8,4,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,1,8.976,,102.000,87.024,102.000,,
2024,29/08/2024,8,4,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,GrabFood,1,11.246,0,45.000,33.754,45.000,,
2024,29/08/2024,8,4,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,,,216,,,,,
2024,29/08/2024,8,4,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,6,172.783,86.432,950.000,690.785,158.333,,
2024,29/08/2024,8,4,PHUCTEA143 - THỚI HÒA BẾN CÁT,GrabFood,2,33.596,25.108,193.000,134.296,96.500,,
2024,29/08/2024,8,4,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,3,41.796,20.216,229.000,166.988,76.333,,
2024,29/08/2024,8,4,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,1,30.497,22.608,175.000,121.895,175.000,,
2024,29/08/2024,8,4,PHUCTEA146 - NGUYỄN TRÃI NHA TRANG,GrabFood,1,89.991,0,450.000,360.009,450.000,,
2024,29/08/2024,8,4,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,8,104.089,72.824,593.000,416.087,74.125,,
2024,29/08/2024,8,4,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,5,78.592,50.756,443.000,313.652,88.600,,
2024,29/08/2024,8,4,PHUCTEA130 - THỦ ĐỨC,GrabFood,3,102.968,102.216,514.000,308.816,171.333,,
2024,29/08/2024,8,4,PHUCTEA028 - HỒNG NGỰ,Hoả Tốc 247,1,2.100,,42.000,39.900,42.000,,
2024,29/08/2024,8,4,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Iloka,9,42.800,12.000,440.000,385.200,48.889,,
2024,29/08/2024,8,4,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,3,92.400,67.000,397.000,237.600,132.333,,
2024,29/08/2024,8,4,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,ShopeeFood,3,49.000,,196.000,147.000,65.333,,
2024,29/08/2024,8,4,PHUCTEA144 - VĨNH HỘI QUẬN 4,ShopeeFood,1,16.820,11.000,69.000,41.180,69.000,,
2024,29/08/2024,8,4,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,1,10.250,11.000,52.000,30.750,52.000,,
2024,29/08/2024,8,4,PHUCTEA003 - TÔN ĐỨC THẮNG CAO LÃNH,VILL,2,10.700,12.000,119.000,96.300,59.500,,
2024,29/08/2024,8,4,PHUCTEA100 - TÂN AN,VILL,4,23.700,,237.000,213.300,59.250,,
2024,29/08/2024,8,4,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,VILL,2,15.200,12.000,164.000,136.800,82.000,,
2024,29/08/2024,8,4,PHUCTEA127 - PHƯỜNG 9 CÀ MAU,VILL,2,5.700,0,57.000,51.300,28.500,,
2024,30/08/2024,8,4,PHUCTEACENTER001 - CẦN THƠ,GrabFood,3,42.695,52.824,266.000,170.481,88.667,,
2024,30/08/2024,8,4,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,1,7.099,7.824,43.000,28.077,43.000,,
2024,30/08/2024,8,4,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,3,52.920,31.000,220.000,136.080,73.333,,
2024,30/08/2024,8,4,PHUCTEA130 - THỦ ĐỨC,BeFood,1,8.000,12.000,44.000,24.000,44.000,,
2024,30/08/2024,8,4,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,5,131.345,50.740,707.000,524.915,141.400,,
2024,30/08/2024,8,4,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,GrabFood,1,24.242,,97.000,72.758,97.000,,
2024,30/08/2024,8,4,PHUCTEA107 - MỸ PHƯỚC 2 BẾN CÁT,GrabFood,4,61.693,38.256,346.000,246.051,86.500,,
2024,30/08/2024,8,4,PHUCTEA146 - NGUYỄN TRÃI NHA TRANG,GrabFood,3,64.194,,321.000,256.806,107.000,,
2024,30/08/2024,8,4,PHUCTEA143 - THỚI HÒA BẾN CÁT,GrabFood,1,14.098,12.716,83.000,56.186,83.000,,
2024,30/08/2024,8,4,PHUCTEA059 - MỸ PHƯỚC BẾN CÁT,GrabFood,3,30.797,20.216,174.000,122.987,58.000,,
2024,30/08/2024,8,4,PHUCTEA114 - MỸ PHƯỚC 3 BẾN CÁT,GrabFood,7,133.686,92.824,761.000,534.490,108.714,,
2024,30/08/2024,8,4,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,,108,,,,,,
2024,30/08/2024,8,4,PHUCTEA130 - THỦ ĐỨC,GrabFood,4,185.940,151.324,895.000,557.736,223.750,,
2024,30/08/2024,8,4,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Iloka,2,10.600,6.000,112.000,95.400,56.000,,
2024,30/08/2024,8,4,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,3,98.280,54.000,405.000,252.720,135.000,,
2024,30/08/2024,8,4,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,ShopeeFood,1,15.750,0,63.000,47.250,63.000,,
2024,30/08/2024,8,4,PHUCTEA146 - NGUYỄN TRÃI NHA TRANG,ShopeeFood,1,12.500,0,50.000,37.500,50.000,,
2024,30/08/2024,8,4,PHUCTEA003 - TÔN ĐỨC THẮNG CAO LÃNH,VILL,1,10.000,0,100.000,90.000,100.000,,
2024,30/08/2024,8,4,PHUCTEA100 - TÂN AN,VILL,5,30.300,0,303.000,272.700,60.600,,
2024,30/08/2024,8,4,PHUCTEA007 - TÔN ĐỨC THẮNG LONG THÀNH,VILL,2,18.700,24.000,211.000,168.300,105.500,,
2024,31/08/2024,8,4,PHUCTEACENTER001 - CẦN THƠ,GrabFood,3,31.497,67.824,225.000,125.679,75.000,,
2024,31/08/2024,8,4,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,3,36.960,31.000,163.000,95.040,54.333,,
2024,31/08/2024,8,4,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,2,29.120,46.000,150.000,74.880,75.000,,
2024,31/08/2024,8,4,PHUCTEA004 - THÍCH QUẢNG ĐỨC LONG KHÁNH,Goka,5,25.696,,292.000,266.304,58.400,,
